



371.390916
827.493987
226.000000
6994.000000
0.000000
0.000000
0.000000
0.000000
2
2048
234.000000	399.338480
241.000000	399.562014
238.000000	399.785548
235.000000	400.009080
236.000000	400.232612
238.000000	400.456149
238.000000	400.679688
232.000000	400.903226
242.000000	401.126763
233.000000	401.350299
238.000000	401.573834
234.000000	401.797368
236.000000	402.020900
236.000000	402.244432
236.000000	402.467962
239.000000	402.691491
236.000000	402.915019
235.000000	403.138546
233.000000	403.362072
236.000000	403.585596
236.000000	403.809120
237.000000	404.032642
233.000000	404.256164
236.000000	404.479684
239.000000	404.703203
235.000000	404.926721
236.000000	405.150242
234.000000	405.373768
236.000000	405.597292
237.000000	405.820816
237.000000	406.044338
234.000000	406.267859
236.000000	406.491379
236.000000	406.714898
234.000000	406.938416
234.000000	407.161933
235.000000	407.385449
237.000000	407.608963
238.000000	407.832476
236.000000	408.055989
236.000000	408.279500
241.000000	408.503010
239.000000	408.726519
236.000000	408.950027
239.000000	409.173533
234.000000	409.397039
236.000000	409.620543
236.000000	409.844047
235.000000	410.067556
240.000000	410.291064
240.000000	410.514570
238.000000	410.738076
239.000000	410.961580
238.000000	411.185084
240.000000	411.408586
239.000000	411.632087
234.000000	411.855587
235.000000	412.079086
234.000000	412.302583
241.000000	412.526080
236.000000	412.749575
235.000000	412.973070
243.000000	413.196563
243.000000	413.420055
233.000000	413.643546
237.000000	413.867036
236.000000	414.090524
241.000000	414.314012
232.000000	414.537498
237.000000	414.760991
240.000000	414.984485
237.000000	415.207978
236.000000	415.431469
231.000000	415.654960
242.000000	415.878449
237.000000	416.101938
240.000000	416.325425
234.000000	416.548911
238.000000	416.772396
242.000000	416.995880
238.000000	417.219362
240.000000	417.442844
232.000000	417.666324
235.000000	417.889803
234.000000	418.113281
236.000000	418.336758
247.000000	418.560234
239.000000	418.783709
234.000000	419.007182
231.000000	419.230655
238.000000	419.454131
237.000000	419.677610
238.000000	419.901089
241.000000	420.124567
239.000000	420.348043
238.000000	420.571519
236.000000	420.794993
236.000000	421.018466
236.000000	421.241938
230.000000	421.465408
239.000000	421.688878
234.000000	421.912347
232.000000	422.135814
236.000000	422.359280
236.000000	422.582745
233.000000	422.806209
236.000000	423.029672
230.000000	423.253134
235.000000	423.476594
233.000000	423.700053
236.000000	423.923512
238.000000	424.146970
230.000000	424.370436
242.000000	424.593900
240.000000	424.817364
238.000000	425.040826
236.000000	425.264287
240.000000	425.487747
234.000000	425.711205
237.000000	425.934663
233.000000	426.158119
237.000000	426.381575
239.000000	426.605029
238.000000	426.828482
239.000000	427.051934
236.000000	427.275385
238.000000	427.498834
237.000000	427.722283
239.000000	427.945730
236.000000	428.169176
236.000000	428.392621
234.000000	428.616065
235.000000	428.839508
240.000000	429.062955
241.000000	429.286401
236.000000	429.509847
240.000000	429.733292
237.000000	429.956735
237.000000	430.180178
235.000000	430.403619
238.000000	430.627059
239.000000	430.850498
236.000000	431.073935
235.000000	431.297372
240.000000	431.520807
237.000000	431.744241
231.000000	431.967675
239.000000	432.191107
237.000000	432.414537
236.000000	432.637967
234.000000	432.861395
237.000000	433.084823
237.000000	433.308249
235.000000	433.531674
236.000000	433.755105
238.000000	433.978540
239.000000	434.201974
234.000000	434.425407
238.000000	434.648839
235.000000	434.872270
240.000000	435.095699
234.000000	435.319128
230.000000	435.542555
236.000000	435.765981
240.000000	435.989406
232.000000	436.212830
235.000000	436.436252
236.000000	436.659674
236.000000	436.883094
242.000000	437.106513
239.000000	437.329931
236.000000	437.553348
238.000000	437.776764
238.000000	438.000178
233.000000	438.223591
234.000000	438.447006
237.000000	438.670426
242.000000	438.893845
235.000000	439.117264
238.000000	439.340680
236.000000	439.564096
240.000000	439.787511
235.000000	440.010924
231.000000	440.234337
234.000000	440.457748
239.000000	440.681158
238.000000	440.904567
238.000000	441.127974
239.000000	441.351381
239.000000	441.574786
236.000000	441.798190
239.000000	442.021594
238.000000	442.244995
238.000000	442.468396
236.000000	442.691796
234.000000	442.915194
234.000000	443.138591
231.000000	443.361996
235.000000	443.585400
236.000000	443.808803
237.000000	444.032205
239.000000	444.255606
236.000000	444.479005
235.000000	444.702404
241.000000	444.925801
243.000000	445.149197
237.000000	445.372592
236.000000	445.595985
232.000000	445.819378
243.000000	446.042769
238.000000	446.266160
238.000000	446.489549
236.000000	446.712937
236.000000	446.936323
248.000000	447.159709
245.000000	447.383093
250.000000	447.606476
241.000000	447.829858
238.000000	448.053243
235.000000	448.276629
236.000000	448.500014
236.000000	448.723397
238.000000	448.946779
233.000000	449.170161
239.000000	449.393541
233.000000	449.616919
237.000000	449.840297
236.000000	450.063674
235.000000	450.287049
236.000000	450.510423
231.000000	450.733796
238.000000	450.957168
233.000000	451.180539
237.000000	451.403908
236.000000	451.627276
237.000000	451.850643
239.000000	452.074009
240.000000	452.297374
234.000000	452.520738
244.000000	452.744104
236.000000	452.967477
236.000000	453.190849
240.000000	453.414221
233.000000	453.637591
235.000000	453.860959
237.000000	454.084327
236.000000	454.307693
235.000000	454.531059
234.000000	454.754423
238.000000	454.977786
234.000000	455.201147
240.000000	455.424508
232.000000	455.647867
240.000000	455.871225
232.000000	456.094582
236.000000	456.317938
240.000000	456.541293
236.000000	456.764646
245.000000	456.987998
235.000000	457.211350
236.000000	457.434700
233.000000	457.658057
230.000000	457.881414
233.000000	458.104769
241.000000	458.328124
233.000000	458.551477
231.000000	458.774829
234.000000	458.998179
231.000000	459.221529
233.000000	459.444877
241.000000	459.668224
238.000000	459.891570
241.000000	460.114915
231.000000	460.338259
237.000000	460.561601
231.000000	460.784943
236.000000	461.008283
233.000000	461.231622
239.000000	461.454959
235.000000	461.678296
240.000000	461.901631
235.000000	462.124965
231.000000	462.348306
236.000000	462.571650
235.000000	462.794993
235.000000	463.018334
236.000000	463.241675
239.000000	463.465014
236.000000	463.688352
238.000000	463.911689
234.000000	464.135024
235.000000	464.358359
237.000000	464.581692
239.000000	464.805024
236.000000	465.028354
236.000000	465.251684
234.000000	465.475013
239.000000	465.698340
238.000000	465.921666
239.000000	466.144991
231.000000	466.368314
239.000000	466.591637
238.000000	466.814958
239.000000	467.038280
234.000000	467.261605
239.000000	467.484929
235.000000	467.708251
236.000000	467.931572
238.000000	468.154892
238.000000	468.378211
234.000000	468.601528
237.000000	468.824845
238.000000	469.048160
236.000000	469.271474
236.000000	469.494786
231.000000	469.718098
236.000000	469.941408
236.000000	470.164718
239.000000	470.388026
240.000000	470.611332
236.000000	470.834638
235.000000	471.057942
240.000000	471.281246
245.000000	471.504548
244.000000	471.727849
240.000000	471.951161
242.000000	472.174471
235.000000	472.397780
237.000000	472.621088
230.000000	472.844395
238.000000	473.067701
237.000000	473.291005
236.000000	473.514308
232.000000	473.737610
237.000000	473.960911
235.000000	474.184210
236.000000	474.407509
238.000000	474.630806
234.000000	474.854102
233.000000	475.077397
240.000000	475.300690
233.000000	475.523982
240.000000	475.747274
233.000000	475.970564
236.000000	476.193852
235.000000	476.417140
234.000000	476.640433
236.000000	476.863727
238.000000	477.087019
239.000000	477.310311
231.000000	477.533601
237.000000	477.756890
238.000000	477.980178
239.000000	478.203465
238.000000	478.426750
233.000000	478.650034
234.000000	478.873318
234.000000	479.096599
237.000000	479.319880
240.000000	479.543159
240.000000	479.766438
237.000000	479.989715
237.000000	480.212990
244.000000	480.436265
241.000000	480.659538
234.000000	480.882811
234.000000	481.106082
234.000000	481.329355
233.000000	481.552633
242.000000	481.775909
239.000000	481.999183
236.000000	482.222457
241.000000	482.445729
237.000000	482.669000
231.000000	482.892270
233.000000	483.115539
239.000000	483.338807
235.000000	483.562073
243.000000	483.785338
229.000000	484.008602
233.000000	484.231865
231.000000	484.455126
240.000000	484.678387
234.000000	484.901646
236.000000	485.124903
233.000000	485.348160
239.000000	485.571416
236.000000	485.794670
239.000000	486.017925
241.000000	486.241188
238.000000	486.464450
233.000000	486.687711
231.000000	486.910971
238.000000	487.134230
238.000000	487.357487
235.000000	487.580743
236.000000	487.803998
240.000000	488.027252
236.000000	488.250504
234.000000	488.473756
238.000000	488.697006
235.000000	488.920255
234.000000	489.143502
234.000000	489.366749
244.000000	489.589994
234.000000	489.813238
240.000000	490.036481
238.000000	490.259722
240.000000	490.482963
236.000000	490.706202
238.000000	490.929447
240.000000	491.152692
235.000000	491.375936
236.000000	491.599179
235.000000	491.822420
234.000000	492.045661
242.000000	492.268900
244.000000	492.492138
244.000000	492.715374
235.000000	492.938610
238.000000	493.161844
242.000000	493.385077
241.000000	493.608309
233.000000	493.831539
238.000000	494.054768
238.000000	494.277996
234.000000	494.501223
228.000000	494.724449
239.000000	494.947673
234.000000	495.170897
232.000000	495.394118
238.000000	495.617344
238.000000	495.840572
236.000000	496.063798
240.000000	496.287024
237.000000	496.510248
238.000000	496.733471
233.000000	496.956693
237.000000	497.179914
236.000000	497.403133
238.000000	497.626351
236.000000	497.849568
229.000000	498.072784
239.000000	498.295998
240.000000	498.519211
240.000000	498.742423
235.000000	498.965634
237.000000	499.188843
236.000000	499.412052
239.000000	499.635259
233.000000	499.858465
237.000000	500.081669
234.000000	500.304875
239.000000	500.528089
236.000000	500.751301
235.000000	500.974512
236.000000	501.197722
243.000000	501.420931
247.000000	501.644138
256.000000	501.867344
242.000000	502.090549
236.000000	502.313753
236.000000	502.536956
242.000000	502.760157
242.000000	502.983357
236.000000	503.206556
243.000000	503.429753
237.000000	503.652949
240.000000	503.876144
242.000000	504.099338
242.000000	504.322531
240.000000	504.545722
241.000000	504.768912
241.000000	504.992101
235.000000	505.215300
238.000000	505.438497
238.000000	505.661694
233.000000	505.884889
243.000000	506.108083
233.000000	506.331276
240.000000	506.554468
235.000000	506.777658
235.000000	507.000847
240.000000	507.224035
233.000000	507.447222
237.000000	507.670407
237.000000	507.893591
240.000000	508.116774
238.000000	508.339956
232.000000	508.563136
236.000000	508.786315
238.000000	509.009493
241.000000	509.232670
234.000000	509.455845
241.000000	509.679020
235.000000	509.902198
235.000000	510.125378
233.000000	510.348556
230.000000	510.571734
234.000000	510.794910
240.000000	511.018085
233.000000	511.241259
237.000000	511.464431
236.000000	511.687602
238.000000	511.910772
228.000000	512.133941
237.000000	512.357108
236.000000	512.580275
236.000000	512.803440
234.000000	513.026603
232.000000	513.249766
234.000000	513.472927
237.000000	513.696087
230.000000	513.919246
236.000000	514.142403
232.000000	514.365560
238.000000	514.588719
238.000000	514.811884
238.000000	515.035047
234.000000	515.258210
235.000000	515.481371
235.000000	515.704531
240.000000	515.927690
234.000000	516.150847
241.000000	516.374003
236.000000	516.597158
234.000000	516.820312
234.000000	517.043464
238.000000	517.266616
233.000000	517.489765
234.000000	517.712914
237.000000	517.936062
234.000000	518.159208
237.000000	518.382353
243.000000	518.605496
234.000000	518.828639
238.000000	519.051780
240.000000	519.274920
238.000000	519.498067
234.000000	519.721213
240.000000	519.944357
236.000000	520.167500
236.000000	520.390641
233.000000	520.613782
234.000000	520.836921
233.000000	521.060059
237.000000	521.283195
239.000000	521.506331
233.000000	521.729465
242.000000	521.952598
234.000000	522.175730
237.000000	522.398860
233.000000	522.621989
237.000000	522.845117
238.000000	523.068244
234.000000	523.291369
236.000000	523.514493
236.000000	523.737616
236.000000	523.960737
233.000000	524.183866
233.000000	524.406996
236.000000	524.630125
236.000000	524.853252
239.000000	525.076379
239.000000	525.299504
236.000000	525.522627
230.000000	525.745750
236.000000	525.968871
238.000000	526.191991
233.000000	526.415110
235.000000	526.638227
238.000000	526.861344
238.000000	527.084459
236.000000	527.307572
233.000000	527.530685
240.000000	527.753796
236.000000	527.976906
236.000000	528.200014
236.000000	528.423122
240.000000	528.646228
239.000000	528.869338
236.000000	529.092452
238.000000	529.315565
244.000000	529.538677
232.000000	529.761788
234.000000	529.984898
238.000000	530.208006
233.000000	530.431113
233.000000	530.654218
237.000000	530.877323
231.000000	531.100426
239.000000	531.323528
231.000000	531.546628
239.000000	531.769728
237.000000	531.992826
240.000000	532.215922
238.000000	532.439018
230.000000	532.662112
238.000000	532.885205
237.000000	533.108297
241.000000	533.331387
232.000000	533.554478
237.000000	533.777577
240.000000	534.000674
243.000000	534.223771
244.000000	534.446865
236.000000	534.669959
240.000000	534.893052
234.000000	535.116143
243.000000	535.339233
236.000000	535.562321
242.000000	535.785408
234.000000	536.008494
240.000000	536.231579
234.000000	536.454663
239.000000	536.677745
237.000000	536.900826
239.000000	537.123906
237.000000	537.346984
238.000000	537.570061
234.000000	537.793137
236.000000	538.016212
236.000000	538.239285
236.000000	538.462363
235.000000	538.685442
240.000000	538.908519
239.000000	539.131595
240.000000	539.354669
236.000000	539.577743
238.000000	539.800815
229.000000	540.023886
236.000000	540.246955
236.000000	540.470023
235.000000	540.693090
240.000000	540.916156
237.000000	541.139220
238.000000	541.362283
240.000000	541.585345
240.000000	541.808406
236.000000	542.031465
239.000000	542.254523
233.000000	542.477580
239.000000	542.700635
237.000000	542.923689
241.000000	543.146748
242.000000	543.369810
237.000000	543.592871
238.000000	543.815931
236.000000	544.038990
235.000000	544.262047
240.000000	544.485103
238.000000	544.708157
238.000000	544.931210
238.000000	545.154262
234.000000	545.377313
235.000000	545.600363
237.000000	545.823411
238.000000	546.046458
235.000000	546.269503
241.000000	546.492548
237.000000	546.715591
238.000000	546.938632
233.000000	547.161673
238.000000	547.384712
232.000000	547.607750
237.000000	547.830789
238.000000	548.053835
233.000000	548.276880
235.000000	548.499923
234.000000	548.722965
237.000000	548.946006
239.000000	549.169045
234.000000	549.392083
236.000000	549.615120
242.000000	549.838156
241.000000	550.061190
233.000000	550.284223
235.000000	550.507255
238.000000	550.730286
240.000000	550.953315
236.000000	551.176343
231.000000	551.399369
240.000000	551.622394
236.000000	551.845418
236.000000	552.068441
242.000000	552.291463
238.000000	552.514483
230.000000	552.737512
231.000000	552.960540
238.000000	553.183566
232.000000	553.406592
239.000000	553.629616
241.000000	553.852639
236.000000	554.075661
236.000000	554.298681
236.000000	554.521700
237.000000	554.744718
235.000000	554.967734
240.000000	555.190749
230.000000	555.413763
237.000000	555.636776
242.000000	555.859787
237.000000	556.082797
234.000000	556.305805
234.000000	556.528813
236.000000	556.751819
237.000000	556.974824
233.000000	557.197827
238.000000	557.420836
231.000000	557.643847
238.000000	557.866857
235.000000	558.089866
235.000000	558.312874
236.000000	558.535880
237.000000	558.758884
239.000000	558.981888
234.000000	559.204890
238.000000	559.427891
232.000000	559.650891
238.000000	559.873889
238.000000	560.096886
234.000000	560.319882
241.000000	560.542876
235.000000	560.765869
241.000000	560.988861
235.000000	561.211852
237.000000	561.434841
234.000000	561.657829
236.000000	561.880815
236.000000	562.103804
234.000000	562.326799
241.000000	562.549792
233.000000	562.772783
234.000000	562.995774
238.000000	563.218763
232.000000	563.441751
231.000000	563.664737
238.000000	563.887723
240.000000	564.110706
237.000000	564.333689
233.000000	564.556670
238.000000	564.779650
240.000000	565.002629
233.000000	565.225606
237.000000	565.448582
241.000000	565.671557
237.000000	565.894531
236.000000	566.117503
236.000000	566.340474
240.000000	566.563443
239.000000	566.786412
233.000000	567.009389
242.000000	567.232365
241.000000	567.455340
234.000000	567.678313
236.000000	567.901285
240.000000	568.124256
235.000000	568.347225
236.000000	568.570193
233.000000	568.793160
233.000000	569.016125
231.000000	569.239089
238.000000	569.462052
235.000000	569.685013
232.000000	569.907974
233.000000	570.130932
237.000000	570.353890
239.000000	570.576846
237.000000	570.799801
234.000000	571.022755
240.000000	571.245707
238.000000	571.468658
240.000000	571.691613
241.000000	571.914568
236.000000	572.137523
239.000000	572.360475
230.000000	572.583427
239.000000	572.806377
239.000000	573.029326
236.000000	573.252273
234.000000	573.475220
233.000000	573.698165
236.000000	573.921108
239.000000	574.144050
236.000000	574.366991
238.000000	574.589931
236.000000	574.812869
237.000000	575.035806
236.000000	575.258742
240.000000	575.481676
239.000000	575.704609
236.000000	575.927541
233.000000	576.150472
238.000000	576.373407
237.000000	576.596348
231.000000	576.819288
235.000000	577.042226
240.000000	577.265163
238.000000	577.488099
234.000000	577.711033
237.000000	577.933966
242.000000	578.156898
232.000000	578.379828
234.000000	578.602757
235.000000	578.825685
241.000000	579.048611
236.000000	579.271536
232.000000	579.494460
236.000000	579.717383
238.000000	579.940304
242.000000	580.163224
242.000000	580.386142
236.000000	580.609059
235.000000	580.831975
236.000000	581.054891
240.000000	581.277815
230.000000	581.500737
235.000000	581.723657
236.000000	581.946576
234.000000	582.169494
236.000000	582.392411
235.000000	582.615326
238.000000	582.838240
242.000000	583.061153
234.000000	583.284064
234.000000	583.506974
240.000000	583.729882
233.000000	583.952790
237.000000	584.175696
235.000000	584.398600
233.000000	584.621504
233.000000	584.844406
235.000000	585.067306
237.000000	585.290206
236.000000	585.513103
235.000000	585.736000
240.000000	585.958907
233.000000	586.181814
235.000000	586.404720
234.000000	586.627624
237.000000	586.850527
236.000000	587.073429
242.000000	587.296329
235.000000	587.519228
235.000000	587.742126
237.000000	587.965022
235.000000	588.187917
235.000000	588.410811
235.000000	588.633703
238.000000	588.856594
238.000000	589.079484
236.000000	589.302372
237.000000	589.525259
234.000000	589.748145
234.000000	589.971029
240.000000	590.193912
235.000000	590.416794
236.000000	590.639678
242.000000	590.862564
239.000000	591.085448
239.000000	591.308331
239.000000	591.531213
234.000000	591.754094
234.000000	591.976973
235.000000	592.199850
238.000000	592.422727
239.000000	592.645602
235.000000	592.868476
236.000000	593.091348
238.000000	593.314219
240.000000	593.537089
233.000000	593.759957
229.000000	593.982824
238.000000	594.205690
226.000000	594.428554
234.000000	594.651417
236.000000	594.874279
238.000000	595.097139
234.000000	595.320002
236.000000	595.542872
232.000000	595.765742
228.000000	595.988609
236.000000	596.211476
238.000000	596.434341
236.000000	596.657205
235.000000	596.880067
239.000000	597.102928
244.000000	597.325788
233.000000	597.548646
240.000000	597.771503
239.000000	597.994359
231.000000	598.217214
238.000000	598.440067
235.000000	598.662918
240.000000	598.885769
243.000000	599.108618
236.000000	599.331465
238.000000	599.554311
239.000000	599.777156
237.000000	600.000000
236.000000	600.222852
234.000000	600.445703
240.000000	600.668552
236.000000	600.891400
233.000000	601.114246
241.000000	601.337091
238.000000	601.559935
232.000000	601.782778
236.000000	602.005619
240.000000	602.228459
240.000000	602.451297
236.000000	602.674134
241.000000	602.896970
236.000000	603.119804
235.000000	603.342637
240.000000	603.565469
237.000000	603.788299
243.000000	604.011128
237.000000	604.233956
238.000000	604.456782
240.000000	604.679607
239.000000	604.902438
237.000000	605.125270
235.000000	605.348100
234.000000	605.570929
239.000000	605.793757
244.000000	606.016583
238.000000	606.239408
238.000000	606.462232
241.000000	606.685054
235.000000	606.907875
234.000000	607.130695
238.000000	607.353513
241.000000	607.576330
243.000000	607.799146
237.000000	608.021960
240.000000	608.244773
233.000000	608.467584
242.000000	608.690395
238.000000	608.913203
237.000000	609.136011
236.000000	609.358817
237.000000	609.581627
239.000000	609.804443
235.000000	610.027257
238.000000	610.250071
236.000000	610.472883
239.000000	610.695693
241.000000	610.918502
240.000000	611.141310
236.000000	611.364116
242.000000	611.586922
238.000000	611.809725
235.000000	612.032528
241.000000	612.255329
239.000000	612.478128
232.000000	612.700927
236.000000	612.923723
239.000000	613.146519
231.000000	613.369313
241.000000	613.592106
242.000000	613.814897
233.000000	614.037688
238.000000	614.260477
239.000000	614.483274
233.000000	614.706070
239.000000	614.928864
239.000000	615.151657
238.000000	615.374448
238.000000	615.597238
240.000000	615.820026
243.000000	616.042814
241.000000	616.265600
238.000000	616.488384
240.000000	616.711167
235.000000	616.933949
233.000000	617.156729
243.000000	617.379509
238.000000	617.602286
242.000000	617.825063
238.000000	618.047837
233.000000	618.270611
242.000000	618.493383
236.000000	618.716154
239.000000	618.938924
240.000000	619.161702
240.000000	619.384481
236.000000	619.607259
237.000000	619.830035
240.000000	620.052810
241.000000	620.275584
236.000000	620.498356
237.000000	620.721127
236.000000	620.943897
237.000000	621.166665
238.000000	621.389432
244.000000	621.612197
241.000000	621.834962
240.000000	622.057724
246.000000	622.280486
236.000000	622.503246
244.000000	622.726004
239.000000	622.948761
238.000000	623.171517
239.000000	623.394272
241.000000	623.617025
242.000000	623.839781
238.000000	624.062541
236.000000	624.285299
244.000000	624.508056
245.000000	624.730812
239.000000	624.953566
249.000000	625.176318
243.000000	625.399070
245.000000	625.621820
245.000000	625.844568
240.000000	626.067315
247.000000	626.290061
247.000000	626.512806
249.000000	626.735549
247.000000	626.958291
249.000000	627.181031
251.000000	627.403770
259.000000	627.626507
249.000000	627.849244
257.000000	628.071978
255.000000	628.294712
263.000000	628.517446
272.000000	628.740186
270.000000	628.962924
278.000000	629.185661
290.000000	629.408397
299.000000	629.631132
322.000000	629.853864
342.000000	630.076596
351.000000	630.299326
384.000000	630.522055
427.000000	630.744782
493.000000	630.967509
589.000000	631.190233
694.000000	631.412956
869.000000	631.635678
1149.000000	631.858399
1690.000000	632.081118
2598.000000	632.303836
4389.000000	632.526552
6994.000000	632.749267
6528.000000	632.971981
3796.000000	633.194693
1786.000000	633.417415
1051.000000	633.640137
768.000000	633.862857
611.000000	634.085576
498.000000	634.308293
469.000000	634.531009
406.000000	634.753724
353.000000	634.976437
328.000000	635.199149
309.000000	635.421860
289.000000	635.644569
284.000000	635.867276
276.000000	636.089983
270.000000	636.312688
262.000000	636.535391
258.000000	636.758093
255.000000	636.980794
251.000000	637.203493
249.000000	637.426191
255.000000	637.648888
246.000000	637.871583
248.000000	638.094285
246.000000	638.316990
249.000000	638.539693
242.000000	638.762394
247.000000	638.985095
245.000000	639.207794
241.000000	639.430491
247.000000	639.653187
244.000000	639.875882
243.000000	640.098576
247.000000	640.321268
238.000000	640.543958
244.000000	640.766647
243.000000	640.989335
239.000000	641.212022
243.000000	641.434707
243.000000	641.657390
242.000000	641.880072
237.000000	642.102753
243.000000	642.325433
241.000000	642.548111
244.000000	642.770790
241.000000	642.993475
242.000000	643.216157
244.000000	643.438839
237.000000	643.661519
240.000000	643.884197
248.000000	644.106875
238.000000	644.329550
244.000000	644.552225
243.000000	644.774898
237.000000	644.997569
234.000000	645.220239
238.000000	645.442908
238.000000	645.665576
233.000000	645.888241
235.000000	646.110906
232.000000	646.333569
238.000000	646.556231
240.000000	646.778891
237.000000	647.001550
237.000000	647.224208
241.000000	647.446865
240.000000	647.669532
236.000000	647.892197
235.000000	648.114861
235.000000	648.337523
236.000000	648.560184
235.000000	648.782844
242.000000	649.005502
239.000000	649.228159
233.000000	649.450815
236.000000	649.673469
232.000000	649.896121
238.000000	650.118773
242.000000	650.341422
232.000000	650.564071
239.000000	650.786718
240.000000	651.009364
232.000000	651.232008
242.000000	651.454651
238.000000	651.677292
240.000000	651.899932
240.000000	652.122570
238.000000	652.345217
236.000000	652.567865
237.000000	652.790511
242.000000	653.013156
236.000000	653.235799
233.000000	653.458441
237.000000	653.681082
235.000000	653.903721
236.000000	654.126358
235.000000	654.348995
233.000000	654.571630
236.000000	654.794263
234.000000	655.016895
231.000000	655.239526
238.000000	655.462155
235.000000	655.684783
235.000000	655.907409
238.000000	656.130035
233.000000	656.352658
234.000000	656.575280
242.000000	656.797901
240.000000	657.020525
234.000000	657.243151
237.000000	657.465777
235.000000	657.688401
233.000000	657.911023
242.000000	658.133644
233.000000	658.356264
234.000000	658.578882
236.000000	658.801498
239.000000	659.024114
233.000000	659.246728
235.000000	659.469340
239.000000	659.691951
236.000000	659.914561
238.000000	660.137169
238.000000	660.359776
240.000000	660.582381
238.000000	660.804985
240.000000	661.027588
233.000000	661.250189
235.000000	661.472789
245.000000	661.695390
236.000000	661.917998
234.000000	662.140605
234.000000	662.363211
233.000000	662.585815
240.000000	662.808418
236.000000	663.031020
239.000000	663.253620
235.000000	663.476218
236.000000	663.698816
237.000000	663.921411
235.000000	664.144006
236.000000	664.366599
237.000000	664.589190
237.000000	664.811780
234.000000	665.034369
236.000000	665.256956
235.000000	665.479542
240.000000	665.702126
236.000000	665.924709
231.000000	666.147291
235.000000	666.369871
239.000000	666.592461
237.000000	666.815049
240.000000	667.037637
240.000000	667.260223
236.000000	667.482808
242.000000	667.705391
237.000000	667.927972
235.000000	668.150553
239.000000	668.373132
237.000000	668.595709
236.000000	668.818285
238.000000	669.040860
238.000000	669.263433
234.000000	669.486005
238.000000	669.708575
238.000000	669.931144
235.000000	670.153711
233.000000	670.376277
234.000000	670.598842
238.000000	670.821405
238.000000	671.043967
234.000000	671.266534
236.000000	671.489105
236.000000	671.711674
239.000000	671.934241
237.000000	672.156807
241.000000	672.379372
243.000000	672.601935
239.000000	672.824497
238.000000	673.047058
233.000000	673.269616
237.000000	673.492174
234.000000	673.714730
239.000000	673.937285
237.000000	674.159838
236.000000	674.382390
230.000000	674.604940
239.000000	674.827489
237.000000	675.050036
235.000000	675.272582
235.000000	675.495127
244.000000	675.717670
232.000000	675.940216
235.000000	676.162767
242.000000	676.385318
233.000000	676.607867
237.000000	676.830414
235.000000	677.052960
235.000000	677.275504
234.000000	677.498048
243.000000	677.720589
235.000000	677.943129
235.000000	678.165668
238.000000	678.388206
235.000000	678.610741
238.000000	678.833276
240.000000	679.055809
237.000000	679.278340
237.000000	679.500871
237.000000	679.723399
232.000000	679.945927
232.000000	680.168452
236.000000	680.390977
239.000000	680.613500
235.000000	680.836030
233.000000	681.058558
